ID,Data,Love,Joy,Surprise,Anger,Sadness,Fear,Topic,Domain,is_admin
11915,এই দেশটার মধ্যে কি শুরু হলো? মারামারি কাটাকাটি আর হানাহানি। ,0,0,0,1,1,0,Politics,Youtube,False
20158,চমক ভাই একজন বিজ্ঞানের বিজ্ঞ মানুষ। তয় আরেকটারে দিলে শিক্ষা বসুন্ধরাা সিটিতে আর গুলিস্তানে ঝাঁপিতে বিক্রি করবে ,0,1,0,0,0,0,Education,Youtube,False
22975,কুত্তারা যে কেন বিশ্বকাপ জেতার যোগ্য নয় তারা প্রথমবার জিতেই তা দেখিয়ে দিল ,0,0,0,0,1,0,Sports,Youtube,False
7592,সেই ছিল ভাই চোখ খোলে যাবে সবার ,0,1,0,0,0,0,Personal,Youtube,False
14501,তুমি কোন চেটের বাল লাইন ছাড়া ভোট দিবা মাগি খানকী চুল বল দেখেই বোঝা যাচ্ছে ,0,0,0,0,1,0,Politics,Youtube,False
27358,তোর বালের কথা বলা বন্ধ কর ,0,0,0,0,1,0,Sports,Youtube,False
6396,মাশাআল্লাহ মাদ্রাসার ছাত্ররাও পারে ,0,1,0,0,0,0,Education,Youtube,False
17716,এসো হে বৈশাখ এসো হে । তার পর বানর ,0,1,0,0,0,0,Politics,Facebook,False
11252,ক্যামেরাম্যান কে আগেই খাইয়ায়! অন্য ভিডিওতে বলছে উনি! সত্য নাকি কে জানে ,0,0,1,0,0,0,Food,Youtube,False
449,দেশ দুইটি ভালবাসা একটি ,1,0,0,0,0,0,Sports,Facebook,False
2092,ভাই পিল্জ এই গানের নামটা বলেন! সপ্নতো দেখেছি তোমাকে তোমাকে ,1,0,0,0,0,0,Personal,Youtube,False
24732,গাঁজাখোর নাটকটা অনেক সুন্দর অনেক হাসির এবং অনেক মজার আমি দেখলাম আমার অনেক ভালো লাগলো আমি দু-একবার দেখেছি খুব ভালো লেগেছে আশা করি আপনারা সবাই দেখবেন আপনাদেরও ভালো লাগবে আর সব সময় বাংলা নাটকের সাথে থাকবেন বিদেশি নাটক বর্জন করবেন ,0,1,0,0,0,0,Entertainment,Youtube,False
24269,তাই আমি আকাশই হব । এ জন্মে আমি পন করেছি আকাশ হয়ে পাশেই রবো সেও যদি আমায় একটু বাসে ভালো ,1,0,0,0,0,0,Personal,Facebook,False
9150,আমার সাথে বিয়ে না হয়ে বোধ হয় ভালোই হয়েছে। আমি ততদিনে বাপ ,0,0,0,1,0,0,Education,Facebook,False
982,"আপনার মন্তব্যের সাথে আমার আপলোড করা ক্লাশের কোন সম্পর্ক খুঁজে পাইনি। একটু দয়া করে বলবেন, কি করলে আরো ভালো হবে। বাচ্চাদের স্বাভাবিক বিকাশ নিশ্চিত করা যাবে?? ",0,0,1,0,0,0,Education,Youtube,False
5443,ভাই এটা একটা কাজ হলো???এডিট করে তো চেহারার চোদ্দটা বাজায় ফেলছেন ,0,0,0,0,1,0,Personal,Youtube,False
559,হালা মদনা ফারুকী 😡 ,0,0,0,0,1,0,Food,Youtube,False
6734,অনেক ভালো লাগলো ভাই। ,1,1,0,0,0,0,Personal,Youtube,False
22656,নতুন নতুন ভিডিও পেতে সাবস্ক্রাইব করুন আমার চ্যানেলটি ,0,1,0,0,0,0,Sports,Youtube,False
14617,সিলেটে আসো একদিন ,0,1,0,0,0,0,Personal,Youtube,False
19456,ধন্যবাদ অাপু অাপনাকে ,0,1,0,0,0,0,Politics,Youtube,False
15533,চেয়ারে বসে অপেক্ষায় থাকে মেয়েটি। এর মাঝে চোখ বুজে আসে। ছেলেটি সামনে এসে দাঁড়ালে ,1,0,0,0,0,0,Personal,Facebook,False
2071,অসাধারণ অসাধারণ দ্বিতীয় পার্ট চাই আবার ,0,1,0,0,0,0,Entertainment,Youtube,False
16728,পাড ২ চাই ,0,1,0,0,0,0,Personal,Youtube,False
23767,দিন গুলি রেখেছিলাম তোমায় অলঙ্কার বানিয়ে দিবো বলে ,1,0,0,1,0,0,Personal,Facebook,True
18877,কাঁদতে হয় অন্ধকারে ,0,0,0,1,0,0,Personal,Facebook,False
22407,আমি যতই কাছে রাখতে চাই ততই সে স্বাধীন হয়ে উড়ে বেড়ায় ,0,0,0,1,0,0,Personal,Facebook,False
5360,বেজন্মা কীট এগুলো ,0,0,0,0,1,0,Sports,Youtube,False
6146,সালাম বোন তোমায় ,1,1,0,0,0,0,Politics,Youtube,False
24322,আমি আপনার বরো ফ্যান ,1,1,0,0,0,0,Personal,Youtube,False
12971,"আরে না, সৌদির ধীরা মসজিদের মত বায়তুল মোকাররমের সামনে দিনের বেলা জবাই দেওয়া হোক। ",0,0,0,0,1,0,Politics,Youtube,False
23211,বেশি ভালো হয়নি যা আশা করছিলাম ,0,0,0,1,0,0,Entertainment,Youtube,False
1472,হতে পারে আজ কাল পরশু অথবা তার পরের দিন ,1,0,1,1,0,0,Personal,Facebook,True
2490,"সাকিব বস কে,,, খুব মিস করি😥😥😥 ",0,0,0,1,0,0,Sports,Youtube,False
18453,কারো কোন ভয় নাই... মরার খালি দুই তিনদিন পরে কারো বিচার নাই... আমি মরলে বাংলার একজন ,0,0,0,1,0,0,Personal,Facebook,False
19059,"হাদীস আমরা জানি, হাদীস আমরা মানি। আল্লাহ আমাদের রব কিন্তু এগুলো ইউটিউব এ কেন। এগুলো জায়গা তো এখানে না। এগুলো পবিত্র কোরআন এর কথা... ",0,0,0,0,1,0,Entertainment,Youtube,False
27802,সেরা বস । 😘😘😘😘 ,1,1,0,0,0,0,Entertainment,Youtube,False
12123,ইনশাআল্লাহ বিশ্বকাপে বিশ্ব কে অবাক করে বিশ্বকাপ চিনিয়ে আনবো আমরা বাংলাদেশ ,1,1,0,0,0,0,Sports,Youtube,False
6955,"আমি বাংলা নাটক কখনোই দেখতে চাইতাম না,,শিখিয়েছে আমার মনের মানুষ,,সে খুব পছন্দ করে এই সব নাটক,,এখন আমার ও খুব ভালো লাগে নাটক গুলো দেখতে,,জীবনের সাথে মিলে যায় কথা গুলো,,ধন্যবাদ এত সুন্দর সুন্দর নাটক উপহার দেওয়ার জন্য,,, ভালো থাকবেন সকলে,,দোয়া করবেন আমাদের জন্য,, ",1,1,0,0,0,0,Entertainment,Youtube,False
11429,কাজ ভাল হয় নাই ,0,0,0,1,0,0,Entertainment,Youtube,False
22352,ভাতিজার বিরুদ্ধে এতো বড় অভিযোগ ,0,0,0,0,1,0,Sports,Youtube,False
5917,জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের প্রতিকৃতিতে ফুলেল শ্রদ্ধাঞ্জলি নিবেদনের মাধ্যমে ঢাকা বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ #ডাকসু আগামী এক বছরের জন্য স্বপ্নের ঢাকা বিশ্ববিদ্যালয় বিনির্মাণের দৃঢ় প্রত্যয়ে আনুষ্ঠানিক পথ চলা শুরু করলো.... ,1,0,0,0,0,0,Politics,Twitter,False
27810,ধুরো একটা জয়ে কিছুই হয় না স্বান্তনা ছাড়া পরেরটা শিওর হারবে। ,0,0,0,1,0,0,Sports,Youtube,False
11676,ভাই ভালো লাগলো ,0,1,0,0,0,0,Personal,Youtube,False
24720,আমার তো অসম্ভাব ভালো লাগছে ,0,1,0,0,0,0,Entertainment,Youtube,False
8810,অকাল প্রয়াত নায়ক সালমান শাহের ১৮তম মৃত্যু বার্ষিকী! মহানায়ক সালমান শাহ এর আত্মার মাগফিরাত কামনা করছি ,1,0,0,1,0,0,Politics,Facebook,False
16899,আমি মানুষ কে ধোঁকা দিই না । আপনি ভিডিওর বিষয় বোঝেনি । আমি ঠিক দেখিয়েছি  ,0,0,0,1,0,0,Business,Youtube,False
18206,ভাই সেই কোপ দিছেন।।। ,0,1,0,0,0,0,Education,Youtube,False
2965,কর্তৃপক্ষ কাছে স্মারকলিপি লেখার ধরন কেমন হবে ,0,0,1,0,0,0,Education,Youtube,False
12910,যদি কেউ না আসে তবে একলা চল রে ,0,0,0,1,0,0,Music,Youtube,False
1181,রোকেয়া-------> টুপানি আপা।।।। ,0,1,0,0,0,0,Entertainment,Youtube,False
16397,সর্বশেষ রুপটা দ্যাখাইয়াই দিল হায় ,0,0,1,0,0,0,Politics,Youtube,False
25667,তুমি একদম চিন্তা কোরোনা ,0,1,0,0,0,0,Entertainment,Facebook,False
1721,অন্ধ হয়ে থাকবো আমি গোপন করে একটু দেখে তোমার পায়ে নূপুর দেবো ,1,0,0,0,0,0,Personal,Facebook,False
24351,দেয়ালে দেয়ালে নাম্বার🤣😂😂 ,0,1,0,0,0,0,Entertainment,Youtube,False
20900,আপু আপনার বলগ দেকার লাগি আমি পড়া রেকে আসি ,1,0,0,0,0,0,Travel,Youtube,False
17028,তৌহিদ আফদ্রী ভাই । রানার লেখাপড়ার দায়িত্ব নেয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ  ,0,1,0,0,0,0,Personal,Youtube,False
25226,আসলে মানুষ এর ভিতর টা যদি খুলে দেখা যেতো তাহলে আমরা আজ অনেক উন্নুতি করতে পারতা. ,0,0,0,1,0,0,Personal,Youtube,False
26041,ঘুমা এখন । দিন যত যাচ্ছে ,0,0,0,0,1,0,Personal,Facebook,False
24527,আপু তো ভোট দিতে আসে নাই আপু টিকটক ভিডিও বানাইতে আসছে ,0,0,0,0,1,0,Politics,Youtube,False
1564,এগিয়ে চলছে বাংলাদেশ ,1,0,0,0,0,0,Politics,Youtube,False
18081,অশ্রুসিক্ত হয়ে গেলাম ,0,0,0,1,0,0,Entertainment,Youtube,False
15137,এক্সেন্ট টা চিটাগং এর লাগছে! এর পিছনের গল্পটা কি? ,0,0,1,0,0,0,Music,Youtube,False
17,ব্লকটা অনেক ভালো লাগলো। ,0,1,0,0,0,0,Personal,Youtube,False
16158,ঠিক বলেচেন আপু ইমু কল +৬০১১৩১০৮৫১২৩ ,0,1,0,0,0,0,Sports,Youtube,False
9705,"আমি এই পৃথিমীতে ৪ জন কে ভালোবাসি,,,বাবা,মা,আমাদের নবী হযরত মহাম্মদ (স),আল্লাহ ",1,0,0,0,0,0,Music,Youtube,False
26764,অসাধারণ হয়েছে শেখ সাদী ভাই ভাইয়ার কোন তুলনা হয় না ,0,1,0,0,0,0,Music,Youtube,False
10824,সবচেয়ে বেশি হাসির ইমজামাম এর টা ,0,1,0,0,0,0,Sports,Youtube,False
4207,মিশন নোয়াখালি চাই ,1,0,0,0,0,0,Entertainment,Youtube,False
19072,আমার রাজকন্যাকেউ তেমনই ভালোবাসি ,1,0,0,0,0,0,Personal,Facebook,False
7509,"যতদিন পর্যন্ত মিন্নির মতো পতিতা বেঁচে থাকবে ততদিন পর্যন্ত নয়ন আর ফরাজির মতো সন্ত্রাসী পয়দা হতেই থাকবে আর রিফাত শরিফরা মরতেই থাকবে। শোনেন নাই, সাড়ে তিন হাত মানুষ ডুবে মরলো সাড়ে তিন ইঞ্চি কবরে! ",0,0,0,1,1,0,Politics,Youtube,False
21573,"আম গাছ,জাম গাছ,কাঠাল গাছ, লিচু গাছ আজ কালকের মেয়েরা বেশির ভাগ চিটিংবাজ চিটিংবাজ চিটিংবাজ চিটিংবাজ 😜😜🥺🥺 ",0,0,0,1,1,0,Music,Youtube,False
7398,"যারা হক ও সত্য কথা বলে আজ তারা হয়ে যায় জামায়াত শিবিরের প্রোডাক্ট , আর যারা এইসব অপকর্ম করে বেরায় তারা কোন দলের প্রোডাক্ট ? সেটা জাতি জানতে চায়. এরা এই সব অপকর্ম করে যখন ধরা খেয়ে যায় , আর মানুষ জেনে যায় , তখন নিজেদের দল থেকে বহিষ্কার করে দেয় , বহিষ্কার করা হয় এই জন্য যে মানুষ জানুক এই দলে কোনো সন্ত্রাশী নেই , আর তারা যদি অন্য কোনো দলে যোগ দেয় তাহলে বলে যে ঐ দল হলো সন্ত্রাসী দল , অথচ কিন্তু এই সন্ত্রাসীর জন্ম কিন্তু ঐ দল থেকেই হয়েছে যেই দল থেকে তাকে বহিষ্কার করা হয়েছে। ",0,0,0,1,1,0,Politics,Youtube,False
26748,হাহাহা৷ হালায় মনে হয় পাগলা গারদ থেকে মুক্তি পাইছে৷ একজন মূর্খ মানুষেরও শব্দ জ্ঞান থাকে৷ ,0,0,0,0,1,0,Music,Youtube,False
8347,কথা নাই এক কথায় অসাধারণ ভাইয়ুরা আমার ,0,1,0,0,0,0,Music,Youtube,False
12484,আপু আপনি আনেক ভালো ,1,1,0,0,0,0,Travel,Youtube,False
8236,"অশ্লীলতা বাদ দিয়ে কি নাটকটি করা যেত না?? নতুন প্রজন্ম অাপনাদের থেকে কি শিখবে? বিয়ের অাগে কেবিন খোজা অার পরের মেয়েকে পালিয়ে নিয়ে যাওয়া, এইগুলা শিখানো কি বেশি দরকার হয়ে গেছে??? ",0,0,0,0,1,0,Entertainment,Youtube,False
8834,মানুষ কি করবে কোথায় যাবে ,0,0,0,1,0,0,Politics,Youtube,False
7186,মেয়েরা বেইমান হয় ,0,0,0,0,1,0,Music,Youtube,False
19633,"ভাই আমি,,ফরিদপুরে থাকি।।। ",0,1,0,0,0,0,Business,Youtube,False
26548,"তোমাদের মুখে মধু... আর পিছে পিছে দাও বাঁশ; বাংলাদেশের পিছনে কুকুরের মতো র, ইসকন লাগিয়ে দিয়ে, হাজার ফায়দা লুটে, পাকিস্তান ভাগ করে, ২১ বিলিয়ন ডলারের অস্ত্র চুরি করে, সীমান্তে হত্যা করে ইউটিউবে কমেন্ট চোদাও? 😑😑 শুয়োরের বাচ্চা... ",0,0,0,0,1,0,Personal,Youtube,False
26797,দুই দিনের বৈরাগী ভাতরে কও অন্ন..!!! ,0,0,0,0,1,0,Sports,Youtube,False
26507,মামা দেখিয়ে দেও ,0,1,0,0,0,0,Education,Youtube,False
8019,আমি কলেজে পড়ি কিন্তুুু মেয়েটা খালি চিল্লায় পাগলের মতো মাদ্ররাসার ছাএটা অনেক সুন্দর করে বুজিয়ে দিলো ,0,1,0,0,0,0,Education,Youtube,False
9559,"হাই প্রেন্ড, আই অম রিপন ভিডু🙄 ",0,1,0,0,0,0,Music,Youtube,False
4762,চট্টগ্রামে আমার এক আংকেলের সাথে ও এই ঘটনা ঘটেছে। ,0,0,0,1,0,0,Politics,Youtube,False
14597,রাগ না থাকলে খেলার কোন মানে হয় না দেশপ্রেম না থাকলে খেলা জমে না আশরাফুল কেটে নেওয়া হোক না হলে তুই ধ্বংস হয়ে যাবে বাংলাদেশের পাপন সাহেব দেশের ক্রিকেট বাঁচাতে চান তাহলে এখনি ভালো ,0,0,0,1,1,0,Sports,Youtube,True
24094,হহহহহ মিশন নোয়াখালী চাই ভাই//////////// পলাশ ভাই রোকেয়া আপারে নিয়া যাতে ভাগাইতে পারে ,0,1,0,0,0,0,Entertainment,Youtube,False
3274,দাদু নেশা করে কমেন্ট করবেন না।🤣🤣🤣🤣 ,0,1,0,0,0,0,Food,Youtube,False
26841,ভাইয়া আপনার বইটা কোন স্টলে একটু যদি বলতেন?😍 ,1,0,0,0,0,0,Education,Youtube,False
473,এই টা মেয়ে না দালাল ,0,0,0,0,1,0,Politics,Youtube,False
7210,আপনার সন্তানকে মাদ্রাসায় পঠান ,1,1,0,0,0,0,Entertainment,Youtube,False
15560,যে আপনি একটু সময়ের জন্য হলেও কাউকে ভালবাসবেন। একটু সময় বলতেই আজীবন ,1,0,0,0,0,0,Personal,Facebook,False
13544,কি টকটকে লাল ফুল ফুটত তাইনা ? -হ্যাঁ ,0,1,0,0,0,0,Personal,Facebook,False
22230,যতো শুনি মন বরেনা ভাই খালি গুনতে মনচায় ,0,1,0,0,0,0,Music,Youtube,False
2721,লাইক কমেন্ট করার মতই একখান গান ,1,1,0,0,0,0,Music,Youtube,False
1416,কুমিল্লার কিছু মানুষ আসলেই মাদারচুদ ,0,0,0,0,1,0,Politics,Youtube,False
9223,মুখের ভাষা ঠিক করুন ,0,0,0,0,1,0,Sports,Youtube,False
19182,এরা বাংলাদেশের কেউ না! বাহির থেকে। ,0,0,0,0,1,0,Sports,Youtube,False
24921,ওনেক সুন্দর একটি নাটক...এরকম একটা নাটক করবার জন্যে সবাইকে ধন্যবাদ ,0,1,0,0,0,0,Entertainment,Youtube,False
8070,নাটকের কাহিনীটা সুন্দর। কিন্তু মুশাররফ করিমের একাধিক চরিথ্রের জন্য গ্রিন স্কিন ব্যবহারের জন্য নাটকের আকর্ষণ খারাপ হয়েছে ,0,0,0,1,0,0,Entertainment,Youtube,False
10906,দূর্ঘটনায় পড়লে আহত হতে হয়। তাই সুরক্ষার জন্য এইটা পড়েছে। শুধু অটোরিকশা নয় সে চায় সবাই যেন এইভাবে সচেতন হয়। অনেকে হেলমেট দেখে হাসাহাসি করে ,0,0,0,1,0,0,Politics,Facebook,False
27450,আমরা তার তরে একটি সাজানো বাগান চাই।’ বাগানতো দূরে থাক ,0,0,0,1,0,0,Politics,Facebook,False
19935,মনটা জুরাইয়া গেল 😉😉😉 ,0,1,0,0,0,0,Music,Youtube,False
9133,তারা বিষয়টা জানে। এরপর হতভাগীকে দুই বন্ধু জানায় ,0,0,0,1,0,0,Personal,Facebook,False
21383,গানটা অসাধারণ হয়েছে 😍😍 ,1,0,0,0,0,0,Music,Youtube,False
9819,সেটি আমাদের সবার জন্য একটি বড় কৌতুকের বিষয় ছিল। কয়েকদিন আগে একটি গুরুত্বপূর্ণ প্রকাশনী সংস্থার কর্ণধারের সঙ্গে কথা হচ্ছে ,0,1,0,0,0,0,Personal,Facebook,False
27323,মাইয়া গুলা আসলেই কি বেশী সুন্দর?? ,0,0,1,0,0,0,Sports,Youtube,False
313,অন্য জনের গান লিরিক্স নিয়ে হাল্কা অভিনয় করে হিট হয় এই লুলামো আর কত দেখব নিজের কন্ঠের একবার গান গাও দেখি কত পারো ,0,0,0,0,1,0,Music,Youtube,False
1050,আপনি প্রাচ্যের অক্সফোর্ড ,1,0,0,0,0,0,Politics,Twitter,False
15006,মায়াজাল ভিডিও কার কার ভাল লাগে 👍👍 ,1,1,0,0,0,0,Business,Youtube,False
16244,হৃদয় জুড়িয়ে গেল। ,0,1,0,0,0,0,Personal,Youtube,False
15198,আমি যখন তৃতীয় শ্রেণীতে উঠলাম ,0,1,0,0,0,0,Personal,Facebook,False
11260,রাস্তাঘাট এতো ফাঁকা কেন দাদা? কোন্ সময় যাচ্ছিলেন? ,0,0,1,0,0,0,Food,Youtube,False
12167,অনেক ভাল লাগলো তাওহীদ ভাইয়া।।আম্মু কে সালাম দিও।। ,1,1,0,0,0,0,Personal,Youtube,False
16034,ভাই মন খারাপ ? আমি বললাম না কেন ? মায়ের সাথে মিসতে মিসতে মনটা এমন হয়েছে যে মানুষের সাথে এমন ভাবে মিশি যেন সে নিজের লোক ,1,0,0,1,0,0,Personal,Facebook,True
25382,কাউকে সাহায্য করে যদি প্রচার করা লাগে সাহায্য না করাই ভাল ,0,0,0,0,1,0,Personal,Youtube,False
24314,"আল্লাহ সবাইকে পাচঁ ওয়াক্ত নামাজ পড়ার তৌফিক দান করো,ভাই ও বোনেরা আসুন ইসলাম প্রচার করি,আমাকে ইসলাম প্রচার করার জন্য সাহায্য করুন,আমার চেনেলটি সাবস্ক্রাইব করে ",0,1,0,0,0,0,Personal,Youtube,False
15217,ভাই আকবর পা....... হতে সাবধান ,0,0,0,0,0,1,Sports,Youtube,False
26904,আর মেসি পুত্র ♥ থিয়াগো মেসি কে ♥ বলি ,1,0,0,0,0,0,Sports,Facebook,False
7107,অনেক খুশি হলাম ধন্যবাদ ,0,1,0,0,0,0,Personal,Youtube,False
10651,চলুন সবাই পাচ ওয়াক্ত নামায পড়ি ,1,1,0,0,0,0,Business,Youtube,False
27342,বাল তোমারে দেখতে দেখতে বিরক্ত হয়ে যাচ্ছি ,0,0,0,0,1,0,Business,Youtube,False
19930,নাটক টা দেখে শেষ করার পর দেখি নিজের চোখের এক কোণায় জল চলে আসল।😢😢😢 ,0,0,0,1,0,0,Entertainment,Youtube,False
24629,এবার বাংলাদেশ বিক্রি হবে এবার ,0,0,0,1,0,0,Politics,Youtube,False
22142,"ভাই আপনার কাছে একটা অনুরোধ, সব গুলা গান আপনি একটা একটা করেন, এই ঢংগে গান গুলা খুব ভালো লাগতেছে ",0,1,0,0,0,0,Music,Youtube,False
5520,এবার পদ্মাসেতুতে আসো পিলিজ ,0,1,0,0,0,0,Personal,Youtube,False
3808,কখনো সুন্দর কিছু বলে অনুপ্রেরণা যুগিয়েছেন আরো ভালো কিছু করার ,1,1,0,0,0,0,Business,Facebook,False
14914,নতুন একটা ভয়েচ পেলাম আমরা।অভিনন্দন সামজ ভাই ,1,1,0,0,0,0,Music,Youtube,False
10382,না জেনে কারও সম্পকে বলবেন না ,0,0,0,0,1,0,Food,Youtube,False
11354,কিছু বাইনচোদ কমেন্টে লাইক চাই কেন 🙄🙄🙄 ,0,0,0,0,1,0,Music,Youtube,False
13122,ভাই সাইকেলের ভিডিও ,0,1,0,0,0,0,Business,Youtube,False
13243,সেই হইছে তবে কি যেনো খালি খালি লাগতেছে৷ মনে হয় আরো ভালো হতে পারতো ,0,1,0,0,0,0,Music,Youtube,False
11889,ভোট ওনার জায়গা মতো দেও। ,0,0,0,0,1,0,Politics,Youtube,False
26647,চাই চাই চা ,0,1,0,0,0,0,Education,Youtube,False
684,তুই তো আগে থেকেই দিতে ভালোবাসিস রে..... 🕸 ,1,0,0,0,0,0,Politics,Youtube,False
10473,হ্যালো হাউ আর ইউ ,0,1,0,0,0,0,Sports,Youtube,False
16812,তৌহিদ আফ্রিদি কে যে ভালনাবাসে সে রোহিঙ্গা জনগোষ্ঠীর একজন ,0,0,0,0,1,0,Personal,Youtube,False
25683,এক্টা ট্রিটমেন্ট গান চেলেন্জ ভিডিও করলে কি হয় প্লিজ😍😍😍 ,1,0,0,0,0,0,Game,Youtube,False
24739,অনেক ভালো কাজ ,0,1,0,0,0,0,Personal,Youtube,False
12536,আপা যথার্থই বলেন ,0,1,0,0,0,0,Personal,Twitter,False
22830,আফ্রিদি যেমন তার যেমন চাওয়া আর আফ্রিদির মনের পাওয়া পেয়ে যাওয়া বা মিলে যাওয়া যার অন্যতম একটি গালিবয়। রুচিশীলদের কোন রুচির অভাব হয় না।আজকাল রুচিশীল মানুষের খুব খুব খুবই অভাব। তাই রুচি তৈরি করুন কিছুদিন বাকি জীবনটাকে উপভোগ করুন। ধন্যবাদ আফ্রিদি ,0,1,0,0,0,0,Personal,Youtube,False
7208,তোমাকে মিস করবো বলে.. তোমাকে যখন মিস করি.... ,1,0,0,1,0,0,Personal,Facebook,False
21838,না এরা ঠকায়। ,0,0,0,0,1,0,Business,Youtube,False
16914,গুতাগুতি না করে আপনার সাবস্ক্রাইবাররা একটা করে নতুন মেইল খুলে সাবস্ক্রাইব করে দিলেইতো ২ মিলিয়ন হয়ে যায়! 😂 ,0,1,0,0,0,0,Education,Youtube,False
10671,"কে কে আমার মত নতুন করে শুনছো আমি এই নিয়ে ১৩ বার,,,, শুধু তারাই আমার বন্ধু হয়ে যাও যারা নতুন করে আবার শুনছো😘 ",0,1,0,0,0,0,Entertainment,Youtube,False
21968,আমি আর আমার মেডাম আপনাদের সাথে থাকবো... হায়রে বউ পাগল ,0,0,0,0,1,0,Travel,Youtube,False
14990,বল্টুকে চেয়ারম্যান জিজ্ঞেস করলো তুমি কইতরিকে কিস করলে কেনো? তোমার এখন কঠিন বিচার হবে ,0,0,0,0,1,0,Entertainment,Facebook,False
24552,দুজন কে এক শাথে দেখতে পেরে ভাল লাগলো ,0,1,0,0,0,0,Personal,Youtube,False
10182,"ভাই সব সময় পাগলের মতো হাসেন কেন,,এর থেকে ভালো তো আমার ছোট ভাইয়েই খেলে ",0,0,0,0,1,0,Game,Youtube,False
18042,"তোমার কাছে ছিলাম ফ্লেক্সিলোড আর টাইম পাস,,, 😭😎😍😍😍😍😍😍😍😍😍😍😍😚😚😚😚😚😚😚😍😍😍😍😍😚😚😚😚❤❤❤❤❤❤❤ ",0,0,0,1,0,0,Music,Youtube,False
15893,আপনাদের সাথে আমি ব্যাবসা করতচাই ,0,1,0,0,0,0,Business,Youtube,False
2406,আর ছেলেটি দেখছে না মেয়েটার কঠিন ব্যাথা। আর এটাই জীবন ,0,0,0,1,0,0,Personal,Facebook,False
10099,"এসব গান গেয়ে গেয়ে একসময় গাজা খাবে,রেপ গান করবে সাথে সাথে মেয়ে নিয়ে নাচবে,পরে সালমানের মতো ঘটনা ঘটাবে। ",0,0,0,0,1,0,Personal,Youtube,False
7753,এই সব বাজে কমেন্ট করা বনধ করেন গান ভালো লাগলে শুনবে নইলে না ,0,0,0,0,1,0,Music,Youtube,False
5726,তোমরা দেখে যাও তোমরা যেই কাসেম সাহেবের লেখাকে সোনা বলে আঁকড়ে ধরতে চাইছো ,0,0,0,1,0,0,Education,Facebook,False
1037,"আমি কোন কমেন্ট করিনা,, কিন্তু আজ কমেন্ট করলাম,,জাস্ট স্যালুট বলার জন্য,,লাভ ইউ❤ ",1,0,0,0,0,0,Personal,Youtube,False
2529,"ভাই, অনেক সুন্দর হয়েছে,,,,, রানাকে নিয়ে ভিডিও করার জন্য ধন্যবাদ,,,, ♥♥ ",1,1,0,0,0,0,Personal,Youtube,False
18535,যে এলাকার বুক ছিড়ে গাস উত্তলন করা হছছে তারা আজ ও অন্ধকারে। ১৪ বছর যাবত এখানে গ্যাস উত্তলন করা হইতেছে ,0,0,0,1,0,0,Politics,Facebook,False
15583,আসসালামু আলাইকুম 👍🌷❤🇧🇩 ,0,1,0,0,0,0,Politics,Youtube,False
17783,আওয়ামী পরিবারের সন্তান ,0,1,0,0,0,0,Personal,Twitter,False
11769,"নষ্ট মা বাবার নষ্ট সন্তার, এর থেকে ভাল কিছু কি'বা আসা করা যায়, আওয়ামী জারজ লীগের কর্মী যারা, তোদের উপর আল্লাহর গজব নাজিল করুক, আমিন। ",0,0,0,0,1,0,Politics,Youtube,False
25611,না আপু আমার মেজাজ খারাপ হয়নি ..........ভিডিওটা ভাবলাম একরকম হলো অন্যরকম .... ,0,0,0,1,0,0,Business,Youtube,False
13150,অনেক ভালো লাগলো। আলহামদুলিল্লাহ 🍎🍎🍏🍏🎃 ,0,1,0,0,0,0,Travel,Youtube,False
14217,সত্যি খুব সুন্দর একটি ড্রোন।😍 ,0,1,0,0,0,0,Business,Youtube,False
24827,প্রিয় সব গানের এক অপুর্ব সমন্বয় ❤❤❤❤ ,0,1,0,0,0,0,Music,Youtube,False
4546,খুব সুন্দর গান ! ,1,1,0,0,0,0,Music,Youtube,False
5604,ষড়যন্ত্রের বীজ বুনে ভারত আর সবাই তার অনুসরণ করে। তিন মোড়লের কথা যেন কেউ না ভোলে... ,0,0,0,0,1,0,Sports,Youtube,False
27785,এই বৃষ্টিতে শুনলাম গানটা ,0,1,0,0,0,0,Music,Youtube,False
3072,এরকম দয়াবান ব্যক্তি দরকার পাশে থাকার নাইস তৌহিদ আফ্রিদি ভাই ,1,1,0,0,0,0,Personal,Youtube,False
25660,চোখের কোনে পানি চলে আসছে ,0,0,0,1,0,0,Personal,Youtube,False
26256,হাসি-কান্না কত কিছুর। কিন্তু সেই সব স্মৃতিগুলো থেকে সুখের স্মৃতিগুলোই আপনাকে বেশি কষ্ট দেবে। চোখ ভিজে যায় ,0,0,0,1,0,0,Personal,Facebook,False
11425,গান দেখা যায় আপু?😄 ,0,1,0,0,0,0,Music,Youtube,False
14469,"লাস্টের কুত্তাটা,বানানো কুত্তা... ",0,0,0,0,1,0,Music,Youtube,False
9078,দেশে বিচার হিনতার কারনে এই অবস্থা ,0,0,0,1,1,0,Politics,Youtube,False
20485,এটা গান নাকি অন্য কিছু 😃😄😃😄😗😃 ,0,1,0,0,0,0,Music,Youtube,False
13307,সাদী ভায়ের ছোখ মারাটা সেয় হয়চে। ,0,1,0,0,0,0,Music,Youtube,False
